Song Year,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,energy_level,positivity_level,Ratings
2017,Quiero Amarte,Armando Manzanero,Pop,Quiero Amarte,0.662,0.47,165080,0.599,0,F#,0.111,-5.257,1,0.0348,84.096,4,0.391,Empowering,0,1,Very Good
2017,Para Enamorarte De Mí,David Bisbal,Pop,Para Enamorarte De Mí,0.382,0.559,231647,0.604,0,F,0.115,-4.604,1,0.0293,84.034,3,0.46,Empowering,0,1,Very Good
2017,Romances,David Bisbal,Pop,Mi Princesa,0.791,0.49,202853,0.372,0,C#,0.258,-8.546,1,0.038,103.441,4,0.518,Romantic,-1,1,Very Good
2017,Humanos a Marte,Chayanne,Pop,Humanos a Marte,0.117,0.674,225187,0.921,0,F#,0.151,-3.515,1,0.0426,92.989,4,0.804,Romantic,-1,1,Very Good
2017,SEX AND LOVE (Deluxe),Enrique Iglesias,Pop,Bailando - Spanish Version,0.0467,0.713,243413,0.783,1.93E-06,E,0.0449,-3.499,1,0.124,90.937,4,0.958,Aggressive,2,-2,Very Good
2017,Lo Mejor De Emmanuel & Manuel Mijares En Concierto,Emmanuel,Pop,"Pobre Diablo - En Vivo Desde Auditorio Nacional, México/ 2007",0.114,0.402,265013,0.705,1.72E-06,G,0.977,-6.552,1,0.0405,100.229,3,0.13,Empowering,0,1,Very Good
2017,Acústico En Vivo Edición Especial,Emmanuel,Pop,El Rey Azul - En Vivo Los Estudios Churubusco México DF/2011,0.0926,0.699,248573,0.731,0,A,0.953,-5.762,1,0.0449,93.072,4,0.674,Energizing,2,0,Very Good
2017,Acústico En Vivo Edición Especial,Emmanuel,Pop,Bella Señora - En Vivo Los Estudios Churubusco México DF/2011,0.0335,0.775,231373,0.813,0,D#,0.927,-6.103,1,0.0313,124.955,4,0.648,Energizing,2,0,Very Good
2017,Acústico En Vivo Edición Especial,Emmanuel,Pop,Este Terco Corazón - En Vivo Los Estudios Churubusco México DF/2011,0.00915,0.559,272213,0.589,0,E,0.831,-7.695,0,0.0337,147.969,3,0.333,Romantic,-1,1,Very Good
2017,Se avessi un cuore,Annalisa,Pop,Se avessi un cuore,0.071,0.598,174036,0.769,0,D,0.333,-4.353,0,0.0368,100.979,4,0.708,Energizing,2,0,Very Good
2017,Splende,Annalisa,Pop,Una finestra tra le stelle,0.229,0.566,211093,0.627,0,D#,0.0904,-5.113,1,0.0299,124.963,4,0.236,Empowering,0,1,Very Good
2017,Riflessi di me,Francesca Michielin,Pop,Distratto,0.453,0.575,252320,0.552,0,D,0.104,-4.131,0,0.0256,135.972,4,0.271,Empowering,0,1,Very Good
2017,TZN -The Best Of Tiziano Ferro,Tiziano Ferro,Pop,Lo Stadio,0.0753,0.525,225200,0.859,0,G,0.333,-2.774,1,0.0538,123.02,4,0.307,Empowering,0,1,Very Good
2017,Simili,Laura Pausini,Pop,Simili,0.179,0.522,215547,0.765,0,A#,0.103,-4.781,1,0.0381,115.077,4,0.159,Empowering,0,1,Very Good
2017,Baciami (Hasta Luego),Briga,Pop,Baciami (Hasta Luego),0.0156,0.756,207755,0.741,0,B,0.216,-6.374,1,0.227,97.998,4,0.433,Cool,-1,-1,Very Good
2017,Lorenzo 2015 CC.,Jovanotti,Pop,Ragazza Magica,0.174,0.409,229000,0.855,0,F#,0.325,-3.434,1,0.135,186.119,4,0.641,Cool,-1,-1,Very Good
2017,Used to you / Potrei abituarmi,Annalisa,Pop,Used to you / Potrei abituarmi,0.0182,0.629,198217,0.877,3.08E-06,A,0.174,-6.138,1,0.0468,161.982,4,0.895,Energizing,2,0,Very Good
2017,Adesso,Emma,Pop,Il Paradiso Non Esiste,0.00585,0.488,215616,0.727,0,D#,0.0483,-5.101,1,0.0793,115.058,4,0.667,Energizing,2,0,Very Good
2017,Simili,Laura Pausini,Pop,Ho creduto a me,0.661,0.671,194200,0.555,0,B,0.087,-6.551,1,0.0337,119.922,4,0.104,Empowering,0,1,Very Good
2017,Black Cat,Zucchero,Pop,Voci - Namanama Version,0.0709,0.526,226780,0.429,0.0163,G#,0.127,-9.689,1,0.0276,92.957,4,0.0665,Empowering,0,1,Very Good
2017,Tutto Molto Interessante,Fabio Rovazzi,Pop,Tutto Molto Interessante,0.0232,0.796,175312,0.745,3.65E-06,C#,0.309,-4.906,0,0.0316,128.053,4,0.472,Cool,-1,-1,Very Good
2017,Niente è impossibile,Chiara Grispo,Pop,Niente è impossibile,0.00614,0.513,225187,0.802,0,C#,0.285,-3.713,1,0.0511,113.987,4,0.278,Empowering,0,1,Very Good
2017,Combattente,Fiorella Mannoia,Pop,Che sia benedetta,0.134,0.537,193440,0.775,0,A#,0.119,-4.978,0,0.112,151.654,4,0.382,Empowering,0,1,Very Good
2017,Il codice della bellezza,Samuel,Pop,Vedrai,0.0243,0.635,221467,0.713,0,A,0.103,-4.095,1,0.0313,115.966,4,0.313,Energizing,2,0,Very Good
2017,Ti amo,Umberto Tozzi,Pop,Ti amo,0.14,0.529,276520,0.579,0,F#,0.104,-5.736,1,0.0297,179.912,3,0.234,Empowering,0,1,Very Good
2017,Unici,Nek,Pop,Freud (feat. J-Ax),0.054,0.683,203533,0.835,0,A,0.101,-4.172,0,0.044,98.061,4,0.595,Energizing,2,0,Very Good
2017,El Oficio De La Vida,Tiziano Ferro,Pop,Lento/Veloz,0.0516,0.603,198813,0.757,0,A#,0.3,-3.319,1,0.172,90.16,4,0.814,Cool,-1,-1,Very Good
2017,VASCONONSTOP,Vasco Rossi,Pop,Come Nelle Favole,0.0383,0.572,253733,0.753,0,B,0.374,-4.757,1,0.0372,110.039,4,0.473,Empowering,0,1,Very Good
2017,Fenomeno,Fabri Fibra,Pop,Pamplona,0.00657,0.636,224133,0.764,0,G,0.118,-6.289,1,0.166,107.784,4,0.463,Cool,-1,-1,Very Good
2017,Senza Pagare VS T-Pain,J-AX,Pop,Senza Pagare VS T-Pain,0.0296,0.679,210099,0.625,0,D#,0.106,-6.668,1,0.0405,96.035,4,0.489,Cool,-1,-1,Excellent
2017,0+,Benji & Fede,Pop,Tutto per una ragione (feat. Annalisa),0.0279,0.753,178800,0.775,0,D#,0.11,-5.97,1,0.0805,100.074,4,0.646,Energizing,2,0,Excellent
2017,Oronero,Giorgia,Pop,Credo,0.126,0.739,175053,0.855,1.26E-06,G#,0.472,-4.611,1,0.0301,113.978,4,0.82,Energizing,2,0,Excellent
2017,Oronero,Giorgia,Pop,Scelgo ancora te,0.365,0.425,206027,0.457,0,A#,0.101,-4.879,1,0.0291,87.813,4,0.327,Empowering,0,1,Excellent
2017,Fino all'imbrunire,Negramaro,Pop,Fino all'imbrunire,0.127,0.639,253159,0.82,2.62E-06,F#,0.101,-5.932,0,0.0531,125.03,4,0.259,Aggressive,2,-2,Excellent
2017,Un'Altra Storia,Zucchero,Pop,Un'Altra Storia,0.0692,0.392,268571,0.585,1.86E-05,E,0.136,-7.115,1,0.0322,167.965,4,0.197,Empowering,0,1,Excellent
2017,Muttersprache (Deluxe Version),Sarah Connor,Pop,Keiner ist wie Du - Aus Sing meinen Song - Das Tauschkonzert,0.805,0.536,240239,0.233,0,C,0.133,-8.243,0,0.0337,126.576,4,0.064,Melancholy,-2,-1,Excellent
2017,Bis nach Toulouse,Philipp Poisel,Pop,Wie soll ein Mensch das ertragen,0.138,0.547,303149,0.411,0.0108,F,0.107,-10.958,1,0.0311,144.443,4,0.378,Empowering,0,1,Excellent
2017,Hey,Andreas Bourani,Pop,Hey,0.641,0.423,274307,0.384,0,A#,0.106,-9.598,1,0.0364,135.4,4,0.146,Melancholy,-2,-1,Excellent
2017,Wird schon irgendwie gehen,AnnenMayKantereit,Pop,Oft gefragt,0.302,0.621,178721,0.74,3.43E-06,C,0.153,-6.795,1,0.049,125.364,4,0.302,Romantic,-1,1,Excellent
2017,Herz über Kopf,Joris,Pop,Herz über Kopf,0.00965,0.577,204360,0.548,0,A#,0.145,-6.975,0,0.0434,132.764,4,0.492,Romantic,-1,1,Excellent
2017,Freiheit,Curse,Pop,Bis zum Schluss,0.0353,0.504,224427,0.784,0,A#,0.108,-7.279,1,0.151,86.543,4,0.49,Energizing,2,0,Excellent
2017,Keine Maschine,Tim Bendzko,Pop,Keine Maschine,0.0225,0.703,197213,0.58,0,G,0.0991,-7.648,0,0.0556,135.992,4,0.896,Romantic,-1,1,Excellent
2017,Irgendwo anders,Jennifer Rostock,Pop,Irgendwo anders - Akustik Version,0.969,0.607,147383,0.202,0.0025,C#,0.109,-12.405,1,0.0397,103.037,4,0.157,Empowering,0,1,Excellent
2017,Alles nix konkretes,AnnenMayKantereit,Pop,Barfuß am Klavier,0.881,0.396,195372,0.278,0.0183,A,0.114,-11.472,1,0.0346,155.328,3,0.229,Sentimental,-2,0,Excellent
2017,80 Millionen,Max Giesinger,Pop,80 Millionen,0.0763,0.554,215360,0.692,8.51E-05,F#,0.306,-8.291,1,0.0518,114.958,4,0.521,Empowering,0,1,Excellent
2017,Lauschgift - Jubiläums-Edition,Die Fantastischen Vier,Pop,Sie ist weg,0.297,0.706,232200,0.831,0,G#,0.0952,-5.875,0,0.225,93.03,4,0.592,Cool,-1,-1,Excellent
2017,SEEED,Seeed,Pop,Augenbling,0.00928,0.853,216728,0.679,0,E,0.175,-4.029,1,0.113,102.604,4,0.388,Cool,-1,-1,Excellent
2017,30/11/1980,Sido,Pop,Liebe,0.0573,0.462,195416,0.812,0,D#,0.186,-5.988,1,0.311,172.461,4,0.632,Cool,-1,-1,Excellent
2017,Rekord - Live in Wien,Die Fantastischen Vier,Pop,Einfach Sein - Live in Wien,0.0223,0.675,196307,0.734,3.51E-05,G,0.416,-5.498,0,0.0366,147.137,4,0.522,Cool,-1,-1,Excellent
2017,MTV Unplugged In New York (Online Version),Sportfreunde Stiller,Pop,Lass mich nie mehr los - Unplugged,0.307,0.644,249120,0.438,2.13E-06,F#,0.956,-10.018,1,0.0361,118.575,4,0.518,Empowering,0,1,Excellent
2017,Das Beste (Deluxe Version),Culcha Candela,Pop,Schöne neue Welt - Single Version,0.116,0.777,219267,0.867,1.15E-05,E,0.396,-4.567,1,0.0371,139.036,4,0.38,Energizing,2,0,Excellent
2017,Die bekannteste unbekannte Band der Welt,SDP,Pop,Die Nacht von Freitag auf Montag,0.16,0.712,233514,0.71,0,E,0.206,-4.115,1,0.189,147.859,4,0.844,Energizing,2,0,Excellent
2017,Wir Kinder vom Bahnhof Soul (Re-Release),Jan Delay,Pop,Oh Jonny,0.0122,0.552,219013,0.577,0.000139,D,0.121,-7.107,1,0.0929,87.554,4,0.763,Energizing,2,0,Excellent
2017,Triebwerke,Alligatoah,Pop,Willst du,0.631,0.733,218964,0.751,0,G#,0.149,-6.171,1,0.0828,126.018,4,0.701,Energizing,2,0,Excellent
2017,4:99 - Jubiläums-Edition,Die Fantastischen Vier,Pop,Mit freundlichen Grüßen,0.134,0.787,215933,0.652,0,F,0.372,-9.902,1,0.127,91.008,4,0.721,Cool,-1,-1,Excellent
2017,Stadtaffe,Peter Fox,Pop,Alles neu,0.186,0.811,260093,0.816,0,F,0.629,-4.887,1,0.129,133.876,4,0.313,Aggressive,2,-2,Excellent
2017,Grenzenlos in diesem Moment,Glasperlenspiel,Pop,Grenzenlos,0.00145,0.521,224227,0.864,4.20E-06,D#,0.251,-4.44,1,0.0444,105.979,4,0.498,Energizing,2,0,Excellent
2017,Carousel,Luxuslärm,Pop,Atemlos,0.0877,0.666,222391,0.787,0,E,0.112,-3.745,1,0.0283,121.998,4,0.288,Empowering,0,1,Excellent
2017,So schön kaputt,SDP,Pop,So schön kaputt,0.367,0.735,195000,0.747,0,F,0.111,-6.124,0,0.0593,115.035,4,0.664,Energizing,2,0,Excellent
2017,Am Wasser gebaut,Fettes Brot,Pop,An Tagen wie diesen,0.0251,0.664,241667,0.921,0,F#,0.175,-3.803,0,0.104,158.381,4,0.766,Energizing,2,0,Excellent
2017,25,Die Fantastischen Vier,Pop,25,0.000785,0.725,191067,0.759,0,B,0.302,-7.039,1,0.0374,120.002,4,0.669,Aggressive,2,-2,Excellent
2017,Astronaut,Sido,Pop,Astronaut,0.178,0.679,238203,0.648,0,F,0.09,-6.861,0,0.242,149.979,4,0.369,Cool,-1,-1,Excellent
2017,Für Dich Immer Noch Fanta Sie,Die Fantastischen Vier,Pop,Gebt uns ruhig die Schuld (den Rest könnt ihr behalten),0.0563,0.797,254227,0.877,0,A#,0.118,-3.98,1,0.0943,160.048,4,0.871,Energizing,2,0,Excellent
2017,SEEED,Seeed,Pop,Molotov,0.0223,0.795,145735,0.883,6.35E-06,G,0.125,-4.966,0,0.0687,109.003,4,0.491,Aggressive,2,-2,Excellent
2017,Grenzenlos,Scala & Kolacny Brothers,Pop,Hungriges Herz,0.987,0.552,205133,0.33,0.185,D,0.236,-11.034,1,0.0319,150.431,4,0.265,Empowering,0,1,Excellent
2017,You Make It Easy,Jason Aldean,Country,You Make It Easy,0.143,0.375,196800,0.574,0,E,0.11,-5.305,1,0.0315,132.025,3,0.406,Empowering,0,1,Excellent
2017,Brett Young,Brett Young,Country,Mercy,0.832,0.639,217120,0.372,0,C#,0.101,-7.905,1,0.0269,72.006,4,0.223,Empowering,0,1,Excellent
2017,Five More Minutes,Scotty McCreery,Country,Five More Minutes,0.325,0.517,238954,0.652,0,E,0.109,-6.153,1,0.0323,156.07,4,0.333,Empowering,0,1,Excellent
2017,Life Changes,Thomas Rhett,Country,Marry Me,0.112,0.438,205453,0.403,0,C,0.132,-8.572,1,0.0258,84.787,4,0.458,Empowering,0,1,Excellent
2017,Texoma Shore,Blake Shelton,Country,I Lived It,0.476,0.557,219600,0.571,0.00114,G,0.101,-8.106,1,0.0281,80.981,4,0.392,Empowering,0,1,Excellent
2017,From A Room: Volume 1,Chris Stapleton,Country,Broken Halos,0.122,0.608,180907,0.581,3.71E-06,F,0.0585,-7.126,1,0.0252,78.623,4,0.523,Empowering,0,1,Excellent
2017,What Makes You Country,Luke Bryan,Country,Most People Are Good,0.171,0.582,221801,0.722,0,F,0.139,-6.171,1,0.0293,149.952,4,0.592,Empowering,0,1,Excellent
2017,On The Rocks,Midland,Country,Drinkin' Problem,0.0482,0.425,220800,0.778,6.53E-06,F#,0.312,-6.406,1,0.0372,203.72,4,0.684,Empowering,0,1,Excellent
2017,Hallelujah Nights,LANCO,Country,Greatest Love Story,0.401,0.671,222573,0.617,0,G,0.119,-8.72,1,0.0561,147.986,4,0.62,Empowering,0,1,Excellent
2017,Brett Young,Brett Young,Country,Like I Loved You,0.196,0.564,207187,0.582,0,A#,0.083,-6.033,1,0.0286,152.097,4,0.624,Empowering,0,1,Excellent
2017,The Devil Don't Sleep,Brantley Gilbert,Country,The Ones That Like Me,0.0321,0.442,205267,0.837,0,D#,0.388,-3.775,1,0.0378,154.27,4,0.427,Empowering,0,1,Excellent
2017,Brett Young,Brett Young,Country,In Case You Didn't Know,0.358,0.593,224853,0.542,0,G,0.104,-7.288,1,0.0309,147.969,4,0.427,Empowering,0,1,Excellent
2017,Parallel Line,Keith Urban,Country,Parallel Line,0.226,0.624,253084,0.474,0,A,0.211,-5.152,1,0.0332,82.035,4,0.524,Empowering,0,1,Excellent
2017,Break Up in the End,Cole Swindell,Country,Break Up in the End,0.456,0.51,199436,0.386,0,A#,0.252,-8.391,1,0.0307,86.36,4,0.266,Empowering,0,1,Excellent
2017,Lee Brice,Lee Brice,Country,Boy,0.644,0.498,198973,0.408,0,D#,0.0993,-7.946,1,0.0331,78.942,4,0.383,Romantic,-1,1,Excellent
2017,The Rest of Our Life,Tim McGraw,Country,The Rest of Our Life,0.65,0.617,225360,0.468,0,B,0.141,-6.908,1,0.0291,119.921,3,0.333,Empowering,0,1,Excellent
2017,A Little Dive Bar in Dahlonega,Ashley McBryde,Country,A Little Dive Bar in Dahlonega,0.438,0.644,209067,0.506,0,A#,0.122,-4.797,1,0.0464,146.073,4,0.611,Empowering,0,1,Excellent
2017,Chain Breaker (Deluxe Edition),Zach Williams,Country,Old Church Choir,0.125,0.675,176453,0.814,0,A,0.163,-5.816,1,0.0347,103.989,4,0.607,Empowering,0,1,Excellent
2017,Every Little Thing,Carly Pearce,Country,Every Little Thing,0.456,0.641,180053,0.447,6.02E-06,A,0.097,-6.489,1,0.0482,69.996,4,0.301,Empowering,0,1,Excellent
2017,Unapologetically,Kelsea Ballerini,Country,Legends,0.0575,0.577,245413,0.743,0,C#,0.0894,-5.415,1,0.0319,112.039,4,0.238,Empowering,0,1,Excellent
2017,HERO (Deluxe Edition),Maren Morris,Country,I Could Use a Love Song,0.214,0.638,196422,0.634,0,D#,0.0866,-6.474,1,0.0468,92.097,4,0.473,Empowering,0,1,Excellent
2017,From A Room: Volume 1,Chris Stapleton,Country,"Last Thing I Needed, First Thing This Morning",0.764,0.54,255027,0.27,3.22E-05,C#,0.123,-9.951,1,0.0291,83.541,3,0.233,Empowering,0,1,Excellent
2017,The Rest of Our Life,Tim McGraw,Country,Speak to a Girl,0.641,0.466,232160,0.504,0,A#,0.226,-7.456,1,0.0396,151.719,3,0.222,Empowering,0,1,Excellent
2017,From A Room: Volume 1,Chris Stapleton,Country,Either Way,0.871,0.645,248053,0.0665,5.94E-06,C#,0.105,-14.241,1,0.0421,129.028,4,0.274,Melancholy,-2,-1,Excellent
2017,Life Changes,Thomas Rhett,Country,Grave,0.0431,0.55,193680,0.65,0,D,0.136,-5.433,1,0.0301,141.986,4,0.556,Empowering,0,1,Excellent
2017,Life Changes,Thomas Rhett,Country,Sixteen,0.0145,0.705,178333,0.529,1.77E-06,A#,0.174,-7.003,1,0.0273,106.966,4,0.431,Empowering,0,1,Excellent
2017,Getaway,Hudson Moore,Country,Might as Well,0.0205,0.548,217853,0.833,0,G#,0.0775,-4.177,1,0.046,108.093,4,0.469,Empowering,0,1,Excellent
2017,My Old Man,Zac Brown Band,Country,My Old Man,0.819,0.64,227222,0.196,3.63E-05,C#,0.0978,-11.478,1,0.0267,143.919,4,0.301,Empowering,0,1,Excellent
2017,Traveller,Chris Stapleton,Country,Tennessee Whiskey,0.205,0.387,293293,0.375,0.00647,F#,0.0807,-10.852,1,0.0355,50.454,4,0.503,Melancholy,-2,-1,Excellent
2017,Dig Your Roots,Florida Georgia Line,Country,H.O.L.Y.,0.379,0.526,194187,0.675,0,E,0.0727,-3.989,0,0.0339,78,4,0.537,Empowering,0,1,Excellent
2017,The Breaker,Little Big Town,Country,Better Man,0.128,0.52,263120,0.827,0,D,0.0841,-3.588,1,0.038,143.903,4,0.519,Empowering,0,1,Poor
2017,Welcome Home,Zac Brown Band,Country,Roots,0.148,0.726,231173,0.595,0.000433,G#,0.106,-6.846,1,0.0393,115,4,0.696,Empowering,0,1,Poor
2017,Damn Country Music (Deluxe Edition),Tim McGraw,Country,Humble And Kind,0.686,0.474,257347,0.478,1.07E-06,G#,0.122,-7.233,1,0.0272,151.397,3,0.142,Empowering,0,1,Poor
2017,Deep South,Josh Turner,Country,Hometown Girl,0.289,0.503,215973,0.799,0.0889,C,0.118,-5.462,0,0.0336,155.956,4,0.477,Empowering,0,1,Poor
2017,EVERYBODY,Chris Janson,Country,Fix a Drink,0.0297,0.563,188933,0.887,0,A#,0.352,-5.013,1,0.0857,158.05,4,0.794,Empowering,0,1,Poor
2017,HERO (Deluxe Edition),Maren Morris,Country,My Church,0.243,0.517,197931,0.743,3.36E-06,F#,0.107,-4.336,1,0.0363,76.979,4,0.664,Empowering,0,1,Poor
2017,If I'm Honest,Blake Shelton,Country,A Guy With a Girl,0.0158,0.552,189467,0.893,0,A,0.105,-4.593,1,0.0383,163.948,4,0.777,Empowering,0,1,Poor
2017,Pain Killer,Little Big Town,Country,Girl Crush,0.843,0.506,193320,0.219,0,A,0.112,-10.18,1,0.0317,173.799,3,0.362,Empowering,0,1,Poor
2017,Beggin' For More,Kyle Park,Country,The Night Is Young,0.0359,0.524,214533,0.845,0,A#,0.105,-4.828,1,0.0562,117.119,4,0.514,Empowering,0,1,Poor
2017,Americana Master Series : Best of the Sugar Hill Years,Reckless Kelly,Country,Wicked Twisted Road,0.717,0.428,208027,0.385,0.00372,F#,0.0821,-10.257,1,0.0294,86.507,4,0.454,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,Raise Your Bottle,0.032,0.595,212907,0.652,0,A,0.306,-6.08,1,0.0246,96.017,4,0.682,Empowering,0,1,Poor
2017,Beggin' For More,Kyle Park,Country,Long Distance Relationship,0.702,0.47,187760,0.532,0,F,0.284,-6.085,1,0.0445,83.059,4,0.542,Romantic,-1,1,Poor
2017,Anywhere in Texas,Kyle Park,Country,Tossin' And Turnin',0.00893,0.621,237280,0.574,0,F,0.0685,-9.395,1,0.0294,91.38,4,0.395,Empowering,0,1,Poor
2017,Big Time,Kyle Park,Country,Somebody's Trying to Steal My Heart,0.354,0.573,195347,0.694,3.93E-06,E,0.0859,-5.783,1,0.0287,130.929,4,0.891,Empowering,0,1,Poor
2017,Big Time,Kyle Park,Country,Alone in the Light,0.535,0.482,242653,0.399,1.33E-06,G,0.104,-8.269,1,0.0326,161.994,3,0.326,Empowering,0,1,Poor
2017,Big Time,Kyle Park,Country,For All the Wrong Reasons,0.148,0.595,225613,0.57,9.34E-06,B,0.13,-6.506,1,0.0261,106.979,4,0.412,Empowering,0,1,Poor
2017,Make Or Break Me,Kyle Park,Country,All Night,0.265,0.401,220707,0.775,0,B,0.169,-4.321,1,0.0388,177.866,4,0.531,Empowering,0,1,Poor
2017,Anywhere in Texas,Kyle Park,Country,Cold In Colorado,0.029,0.316,203707,0.605,0,F#,0.303,-8.007,1,0.0348,156.072,4,0.525,Empowering,0,1,Poor
2017,Anywhere in Texas,Kyle Park,Country,Day By Day,0.243,0.654,227973,0.54,0,C#,0.278,-9.385,1,0.0319,102.944,4,0.682,Romantic,-1,1,Poor
2017,Anywhere in Texas,Kyle Park,Country,These Days,0.55,0.47,397027,0.448,0,E,0.114,-10.595,1,0.0616,125.874,4,0.264,Sentimental,-2,0,Poor
2017,Real Good Time,Aaron Watson,Country,Lips,0.03,0.664,228680,0.672,0,F#,0.125,-4.918,1,0.0267,116.918,4,0.566,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,Barbed Wire Halo,0.342,0.557,265267,0.395,0,F#,0.0939,-8.168,1,0.0324,113.921,3,0.354,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,Honky Tonk Kid with Willie Nelson,0.345,0.61,253867,0.259,0,B,0.151,-9.996,1,0.0424,117.667,3,0.107,Empowering,0,1,Poor
2017,The Road & The Rodeo,Aaron Watson,Country,Best For Last,0.686,0.553,224173,0.407,0,C#,0.161,-8.659,1,0.0266,71.492,3,0.267,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,July In Cheyenne (Song For Lane's Momma),0.0385,0.581,262307,0.507,1.42E-05,C#,0.047,-7.523,1,0.0297,141.895,4,0.324,Empowering,0,1,Poor
2017,Deep In The Heart Of Texas: Aaron Watson Live,Aaron Watson,Country,Hearts Are Breaking Across Texas,0.267,0.557,171480,0.445,0,B,0.292,-12.565,1,0.0344,117.669,4,0.397,Romantic,-1,1,Poor
2017,Deep In The Heart Of Texas: Aaron Watson Live,Aaron Watson,Country,San Angelo,0.22,0.567,245333,0.376,0,G#,0.392,-11.773,1,0.0349,144.904,4,0.298,Empowering,0,1,Poor
2017,Deep In The Heart Of Texas: Aaron Watson Live,Aaron Watson,Country,3rd Gear & 17,0.108,0.585,225120,0.696,0,E,0.789,-9.823,1,0.0369,147.85,4,0.515,Empowering,0,1,Poor
2017,Deep In The Heart Of Texas: Aaron Watson Live,Aaron Watson,Country,Lonely Lubbock Lights,0.105,0.407,383147,0.309,0,G#,0.875,-11.782,1,0.0281,109.733,3,0.247,Empowering,0,1,Poor
2017,Deep In The Heart Of Texas: Aaron Watson Live,Aaron Watson,Country,Off The Record,0.313,0.578,288640,0.321,0,D#,0.942,-13.19,0,0.057,142.517,4,0.374,Romantic,-1,1,Poor
2017,Angels & Outlaws,Aaron Watson,Country,Can't Be A Cowboy Forever,0.683,0.419,192187,0.295,0,B,0.318,-10.114,1,0.0456,147.253,3,0.271,Romantic,-1,1,Poor
2017,Real Good Time,Aaron Watson,Country,Leather And Lace with Elizabeth Cook,0.294,0.483,234413,0.491,6.35E-06,B,0.0954,-6.24,1,0.0253,157.981,4,0.207,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,Texas Boys with Pat Green & Josh Abbott,0.00121,0.663,224707,0.715,2.73E-06,D,0.694,-6.509,1,0.0256,118.036,4,0.686,Empowering,0,1,Poor
2017,Real Good Time,Aaron Watson,Country,Deer Blind with Kevin Fowler & John Anderson,0.0769,0.615,161507,0.661,0,D,0.346,-6.698,1,0.0442,143.916,4,0.841,Lively,1,2,Poor
2017,Real Good Time,Aaron Watson,Country,Reckless,0.0185,0.623,222667,0.711,0,F#,0.0227,-6.813,1,0.164,157.095,4,0.705,Empowering,0,1,Poor
2017,The Road & The Rodeo,Aaron Watson,Country,The Road,0.309,0.505,201147,0.702,0,C#,0.222,-6.163,1,0.149,203.991,4,0.641,Empowering,0,1,Poor
2017,The Road & The Rodeo,Aaron Watson,Country,Walls,0.166,0.65,190467,0.698,4.05E-06,D#,0.097,-6.897,1,0.0316,136.93,4,0.728,Empowering,0,1,Poor
2017,The Honky Tonk Kid,Aaron Watson,Country,Let's Lose Some Sleep Tonight,0.352,0.591,282987,0.316,0,G#,0.065,-10.41,0,0.0296,113.052,3,0.192,Empowering,0,1,Poor
2017,The Honky Tonk Kid,Aaron Watson,Country,Next to Heaven,0.0589,0.62,251013,0.335,0,C#,0.144,-10.34,1,0.03,135.151,4,0.27,Romantic,-1,1,Poor
2017,Shut Up And Dance,Aaron Watson,Country,Shut Up And Dance,0.409,0.532,266307,0.39,4.50E-06,F#,0.0674,-8.385,1,0.0267,129.808,3,0.317,Empowering,0,1,Poor
2017,Bulletproof,Reckless Kelly,Country,Love In Her Eyes,0.000385,0.551,215400,0.825,7.82E-05,C#,0.0731,-5.01,1,0.0339,137.199,4,0.886,Empowering,0,1,Poor
2017,Goodbye Normal Street,Turnpike Troubadours,Country,Good Lord Lorrie,0.274,0.555,301000,0.649,0,E,0.301,-6.756,1,0.0284,78.994,4,0.581,Empowering,0,1,Poor
2017,Americana Master Series : Best of the Sugar Hill Years,Reckless Kelly,Country,Baby's Got a Whole Lot More,0.0374,0.49,168787,0.555,0.0018,A,0.194,-7.645,1,0.0252,148.183,4,0.585,Empowering,0,1,Poor
2017,Goodbye Normal Street,Turnpike Troubadours,Country,Wrecked,0.0513,0.647,299413,0.638,7.90E-06,E,0.0857,-6.95,1,0.0327,128.129,4,0.704,Empowering,0,1,Poor
2017,Diamonds & Gasoline,Turnpike Troubadours,Country,Long Hot Summer Day,0.105,0.464,252480,0.653,0,F#,0.0932,-5.776,1,0.0284,145.453,4,0.577,Empowering,0,1,Poor
2017,Bossier City,Turnpike Troubadours,Country,Come November,0.186,0.567,230307,0.601,0,E,0.122,-9.926,1,0.0379,77.35,4,0.378,Empowering,0,1,Average
2017,Bossier City,Turnpike Troubadours,Country,Three Rivers Song,0.701,0.379,309533,0.568,0.815,E,0.336,-7.659,1,0.0424,113.989,4,0.278,Melancholy,-2,-1,Average
2017,Firewater,Whiskey Myers,Country,Ballad Of A Southern Man,0.432,0.605,220187,0.53,0,E,0.095,-6.566,1,0.0261,73.986,1,0.38,Empowering,0,1,Average
2017,Firewater,Whiskey Myers,Country,Virginia,0.187,0.523,260507,0.476,0.00117,F#,0.133,-6.47,0,0.0274,129.95,4,0.157,Empowering,0,1,Average
